timestamp,px(m),py(m),pz(m),lz(m),vx(m/s),theta_pitch(rad),gyro_pitch_raw(rad/s),gyro_pitch_filtered(rad/s),omega_pitch(rad/s),of_x(pixels/frame)
1724368218.636,-0.04,0.0,0.052,0.05,-0.251,0.0461115988376901,0.0,49.179,-0.858,-3.2
1724368218.667,-0.05,-0.003,0.054,0.05,-0.276,0.0206821516361328,0.0,58.298,-1.017,-1.6
1724368218.697,-0.06,-0.008,0.053,0.049,-0.29,-0.0075747289536553,0.0,56.988,-0.994,-1.6
1724368218.728,-0.072,-0.014,0.05,0.045,-0.306,-0.0332834288355318,0.0,54.657,-0.953,-3.2
1724368218.758,-0.081,-0.018,0.05,0.041,-0.291,-0.0627969464867559,0.0,55.605,-0.97,-1.4
1724368218.782,-0.089,-0.022,0.047,0.041,-0.269,-0.08923868465447,0.0,26.612,-0.464,-1.2
1724368218.813,-0.096,-0.027,0.047,0.047,-0.236,-0.1003564319896739,0.0,6.061,-0.105,-1.4
1724368218.843,-0.101,-0.03,0.048,0.047,-0.195,-0.1029569725751455,0.0,-2.798,0.048,-0.5
1724368218.88,-0.105,-0.033,0.05,0.047,-0.156,-0.1023984672145073,0.0,-7.23,0.126,-0.3
1724368218.904,-0.107,-0.036,0.051,0.047,-0.11,-0.0999550062617152,0.0,-7.538,0.131,-0.2
1724368218.935,-0.107,-0.038,0.055,0.055,-0.067,-0.0971624794585243,0.0,-14.656,0.255,0.0
1724368218.965,-0.107,-0.039,0.06,0.059,-0.029,-0.0891165116068304,0.0,-28.538,0.498,0.0
1724368218.995,-0.105,-0.037,0.064,0.059,0.008,-0.0734085483388815,0.0,-40.7,0.71,0.4
1724368219.026,-0.103,-0.038,0.069,0.066,0.036,-0.0536514212063056,0.0,-35.703,0.623,0.6
1724368219.056,-0.099,-0.038,0.076,0.079,0.067,-0.038467056713955,0.0,-27.085,0.472,0.7
1724368219.087,-0.096,-0.038,0.083,0.079,0.081,-0.026773350725593,0.0,-15.74,0.274,0.4
1724368219.117,-0.091,-0.038,0.09,0.086,0.097,-0.0201934594455743,0.0,-17.163,0.299,0.8
1724368219.141,-0.089,-0.038,0.097,0.094,0.101,-0.0083950337020927,0.0,-29.823,0.52,0.5
1724368219.178,-0.086,-0.037,0.104,0.094,0.1,0.0069638637154573,0.0,-27.603,0.481,0.6
1724368219.202,-0.082,-0.037,0.113,0.107,0.099,0.0196175007924162,0.0,-16.952,0.295,0.6
1724368219.233,-0.08,-0.036,0.121,0.118,0.092,0.0274540291338708,0.0,-7.335,0.128,0.5
1724368219.27,-0.077,-0.036,0.129,0.129,0.082,0.0308050612976999,0.0,-2.256,0.039,0.2
1724368219.295,-0.075,-0.035,0.138,0.129,0.074,0.0319046187264563,0.0,-2.496,0.043,0.7
1724368219.325,-0.073,-0.035,0.145,0.138,0.061,0.0332485222504919,0.0,-0.411,0.007,0.1
1724368219.355,-0.072,-0.034,0.155,0.155,0.047,0.0337197611485304,0.0,1.171,-0.02,-0.1
1724368219.386,-0.07,-0.032,0.163,0.155,0.044,0.0319744318965361,0.0,2.749,-0.047,1.2
1724368219.416,-0.069,-0.031,0.173,0.165,0.034,0.0305258086173808,0.0,4.885,-0.085,0.1
1724368219.447,-0.068,-0.03,0.181,0.177,0.023,0.0281696141271884,0.0,4.913,-0.085,-0.1
1724368219.477,-0.069,-0.03,0.19,0.189,0.007,0.0257436064669163,0.0,6.153,-0.107,0.2
1724368219.501,-0.073,-0.028,0.199,0.189,-0.016,0.0241902634326414,0.0,8.096,-0.141,-2.0
1724368219.532,-0.074,-0.028,0.209,0.204,-0.023,0.0193557014046171,0.0,10.524,-0.183,-0.2
1724368219.562,-0.074,-0.028,0.216,0.211,-0.025,0.0125489173218392,0.0,14.309,-0.249,-0.1
1724368219.593,-0.075,-0.028,0.225,0.211,-0.03,0.0057421332390613,0.0,12.354,-0.215,-0.1
1724368219.623,-0.078,-0.025,0.233,0.223,-0.039,0.0011868238913561,0.0,7.605,-0.132,-0.1
1724368219.653,-0.079,-0.024,0.243,0.239,-0.038,-0.0024085543677521,0.0,5.164,-0.09,-0.1
1724368219.684,-0.079,-0.025,0.251,0.25,-0.035,-0.0054977871437821,0.0,6.057,-0.105,0.0
1724368219.714,-0.081,-0.023,0.261,0.25,-0.035,-0.0084473935796525,0.0,5.027,-0.087,-0.4
1724368219.745,-0.084,-0.02,0.27,0.262,-0.038,-0.0106639617296853,0.0,6.124,-0.106,-0.2
1724368219.781,-0.084,-0.02,0.279,0.276,-0.033,-0.0136484747505956,0.0,5.085,-0.088,0.0
1724368219.806,-0.085,-0.019,0.289,0.276,-0.029,-0.0158650429006284,0.0,3.659,-0.063,-0.1
1724368219.836,-0.087,-0.019,0.298,0.289,-0.026,-0.0168947871593051,0.0,0.273,-0.004,-0.3
1724368219.866,-0.09,-0.017,0.307,0.303,-0.029,-0.0161792021659874,0.0,0.037,0.0,-0.6
1724368219.903,-0.09,-0.017,0.318,0.319,-0.022,-0.0169471470368649,0.0,2.157,-0.037,0.0
1724368219.921,-0.09,-0.017,0.328,0.319,-0.014,-0.018762289458939,0.0,4.343,-0.075,0.0
1724368219.952,-0.089,-0.017,0.337,0.331,-0.003,-0.0212755635818108,0.0,1.929,-0.033,0.0
1724368219.982,-0.088,-0.016,0.347,0.345,0.005,-0.0222878545479675,0.0,-1.103,0.019,0.1
1724368220.012,-0.087,-0.013,0.357,0.345,0.011,-0.0208566845613322,0.0,-6.146,0.107,0.0
1724368220.049,-0.088,-0.014,0.369,0.363,0.016,-0.016004669240788,0.0,-11.449,0.199,0.1
1724368220.073,-0.089,-0.015,0.38,0.377,0.014,-0.0097738438111682,0.0,-8.961,0.156,0.0
1724368220.104,-0.097,-0.007,0.39,0.391,-0.004,-0.0038571776469074,0.0,-4.226,0.073,0.1
1724368220.134,-0.096,-0.008,0.4,0.391,-0.001,-0.00305432619099,0.0,3.401,-0.059,0.0
1724368220.177,-0.095,-0.008,0.412,0.408,0.002,-0.0050789081233034,0.0,6.249,-0.109,0.0
1724368220.201,-0.094,-0.007,0.423,0.42,0.007,-0.0078888882190143,0.0,1.766,-0.03,0.1
1724368220.225,-0.094,-0.001,0.433,0.42,0.008,-0.0077841684638947,0.0,-1.283,0.022,0.0
1724368220.256,-0.095,-0.002,0.442,0.434,0.008,-0.0059515727493006,0.0,-5.285,0.092,-0.2
1724368220.292,-0.097,-0.001,0.451,0.449,0.004,-0.002443460952792,0.0,-2.195,0.038,0.3
1724368220.317,-0.085,-0.001,0.462,0.464,0.03,-0.0035604716740684,0.0,-0.95,0.016,1.7
1724368220.341,-0.084,-0.002,0.47,0.464,0.032,-0.0036128315516282,0.0,0.841,-0.014,0.1
1724368220.372,-0.083,-0.002,0.48,0.477,0.035,-0.0037524578917878,0.0,-3.179,0.055,0.1
1724368220.408,-0.08,-0.002,0.49,0.49,0.039,-0.0010821041362364,0.0,-9.08,0.158,0.2
1724368220.432,-0.081,-0.002,0.499,0.49,0.035,0.0045204027626653,0.0,-8.98,0.156,0.0
1724368220.463,-0.075,-0.002,0.511,0.505,0.042,0.0078190750489345,0.0,-3.041,0.053,0.4
1724368220.493,-0.073,-0.002,0.522,0.523,0.043,0.0083601271170528,0.0,1.618,-0.028,0.2
1724368220.524,-0.07,-0.004,0.534,0.537,0.043,0.0074351026134958,0.0,1.071,-0.018,0.2
1724368220.566,-0.07,-0.005,0.543,0.537,0.04,0.0071907565182166,0.0,-1.697,0.029,0.0
1724368220.584,-0.069,-0.006,0.554,0.551,0.036,0.008604473212332,0.0,-3.014,0.052,0.0
1724368220.615,-0.067,-0.006,0.563,0.56,0.036,0.0097563905186483,0.0,-1.264,0.022,0.2
1724368220.645,-0.066,-0.006,0.572,0.56,0.033,0.0112050137978035,0.0,-1.338,0.018,0.2
1724368220.676,-0.061,-0.01,0.582,0.574,0.037,0.0116587994033221,0.0,-1.758,0.03,0.0
1724368220.7,-0.06,-0.015,0.591,0.59,0.034,0.0119031454986013,0.0,1.683,-0.029,0.1
1724368220.731,-0.058,-0.017,0.601,0.601,0.032,0.0115017197706426,0.0,-1.112,0.019,0.0
1724368220.761,-0.057,-0.02,0.61,0.601,0.028,0.0119031454986013,0.0,-1.879,0.032,0.0
1724368220.791,-0.054,-0.024,0.618,0.612,0.028,0.0120951317163207,0.0,-2.673,0.046,0.0
1724368220.828,-0.054,-0.025,0.626,0.622,0.024,0.0127583568320785,0.0,0.978,-0.017,0.0
1724368220.852,-0.053,-0.029,0.634,0.622,0.021,0.0116587994033221,0.0,5.264,-0.091,0.1
1724368220.883,-0.055,-0.034,0.641,0.633,0.013,0.0095818575934488,0.0,4.417,-0.077,-0.2
1724368220.919,-0.055,-0.034,0.648,0.645,0.01,0.0078539816339744,0.0,3.522,-0.061,-0.1
1724368220.95,-0.055,-0.035,0.655,0.655,0.007,0.0062657320146596,0.0,2.386,-0.041,-0.1
1724368220.974,-0.055,-0.038,0.663,0.655,0.004,0.0051312680008633,0.0,3.539,-0.061,0.0
1724368221.01,-0.056,-0.038,0.669,0.664,0.001,0.0034208453339088,0.0,2.496,-0.043,-0.1
1724368221.035,-0.056,-0.039,0.675,0.672,0.0,0.0019198621771937,0.0,0.591,-0.01,-0.1
1724368221.077,-0.058,-0.041,0.682,0.672,-0.002,0.0018675022996339,0.0,0.259,-0.004,-0.1
1724368221.096,-0.058,-0.041,0.687,0.679,-0.003,0.0018675022996339,0.0,1.175,-0.02,-0.1
1724368221.12,-0.058,-0.041,0.692,0.688,-0.003,0.0011693705988362,0.0,2.501,-0.043,-0.1
1724368221.15,-0.058,-0.045,0.697,0.694,-0.004,-0.0003839724354387,0.0,4.409,-0.076,-0.1
1724368221.181,-0.057,-0.047,0.703,0.694,-0.001,-0.0023736477827122,0.0,2.695,-0.047,0.0
1724368221.211,-0.057,-0.048,0.708,0.701,0.0,-0.0034033920413889,0.0,0.391,-0.006,0.0
1724368221.242,-0.056,-0.048,0.714,0.712,0.001,-0.0038571776469074,0.0,-0.03,0.0,0.2
1724368221.272,-0.054,-0.056,0.721,0.72,0.005,-0.0042411500823462,0.0,0.355,-0.006,0.1
1724368221.302,-0.054,-0.056,0.728,0.72,0.006,-0.0041713369122664,0.0,-0.715,0.012,0.1
1724368221.333,-0.054,-0.05,0.735,0.731,0.007,-0.0032986722862692,0.0,-1.303,0.022,0.0
1724368221.363,-0.053,-0.054,0.743,0.74,0.009,-0.0023911010752322,0.0,-0.731,0.012,0.0
1724368221.394,-0.054,-0.049,0.75,0.74,0.008,-0.0020245819323134,0.0,-1.601,0.027,0.1
1724368221.424,-0.052,-0.047,0.755,0.744,0.01,-0.0011868238913561,0.0,-5.205,0.09,0.1
1724368221.461,-0.054,-0.048,0.762,0.76,0.007,0.0007330382858376,0.0,0.044,0.0,-0.1
1724368221.485,-0.054,-0.047,0.77,0.771,0.007,6.981317007977319e-05,0.0,0.105,-0.001,-0.1
1724368221.515,-0.061,-0.049,0.778,0.771,-0.002,0.0008203047484373,0.0,-0.72,0.012,-0.1
1724368221.54,-0.061,-0.05,0.786,0.783,-0.002,0.0010471975511965,0.0,-0.97,0.016,0.1
1724368221.582,-0.048,-0.04,0.794,0.793,0.014,0.0002094395102393,0.0,0.618,-0.01,0.1
1724368221.6,-0.047,-0.026,0.801,0.793,0.014,-0.0002094395102393,0.0,1.359,-0.023,0.8
1724368221.631,-0.047,-0.025,0.806,0.797,0.014,-0.0002268928027592,0.0,-1.269,0.022,0.8
1724368221.661,-0.048,-0.022,0.814,0.812,0.012,0.000593411945678,0.0,-3.25,0.056,0.0
1724368221.692,-0.051,-0.023,0.821,0.818,0.008,0.0026703537555513,0.0,-4.943,0.086,0.0
1724368221.722,-0.049,-0.023,0.828,0.818,0.009,0.0050090949532237,0.0,-4.227,0.073,0.1
1724368221.753,-0.049,-0.022,0.838,0.837,0.007,0.0065100781099388,0.0,1.18,-0.02,0.0
1724368221.783,-0.051,-0.02,0.848,0.848,0.002,0.0062657320146596,0.0,1.678,-0.029,0.0
1724368221.813,-0.052,-0.021,0.856,0.855,0.0,0.0048345620280242,0.0,2.115,-0.036,-0.1
1724368221.85,-0.054,-0.023,0.864,0.855,-0.003,0.0032463124087094,0.0,2.648,-0.046,-0.1
1724368221.874,-0.057,-0.02,0.874,0.87,-0.007,0.0015009831567151,0.0,4.294,-0.074,0.1
1724368221.905,-0.058,-0.021,0.881,0.877,-0.008,-0.0006283185307179,0.0,3.46,-0.06,0.0
1724368221.929,-0.057,-0.02,0.889,0.877,-0.006,-0.0022514747350726,0.0,0.286,-0.004,0.0
1724368221.959,-0.059,-0.019,0.896,0.888,-0.009,-0.0020420352248333,0.0,-2.063,0.036,-0.1
1724368221.99,-0.06,-0.02,0.904,0.899,-0.008,-0.0014137166941154,0.0,-2.266,0.039,0.0
1724368222.02,-0.06,-0.02,0.91,0.906,-0.008,-0.0005061454830783,0.0,-1.312,0.022,0.0
1724368222.051,-0.059,-0.041,0.918,0.906,-0.006,-0.0006283185307179,0.0,1.106,-0.019,0.0
1724368222.081,-0.086,-0.019,0.925,0.917,-0.036,0.0004188790204786,0.0,1.285,-0.022,0.0
1724368222.111,-0.088,-0.021,0.932,0.929,-0.038,-0.0009773843811168,0.0,4.417,-0.077,0.1
1724368222.148,-0.092,-0.02,0.938,0.937,-0.04,-0.0030368728984701,0.0,4.615,-0.08,-0.2
1724368222.172,-0.094,-0.02,0.945,0.937,-0.04,-0.0054977871437821,0.0,4.966,-0.086,-0.1
1724368222.203,-0.095,-0.02,0.95,0.944,-0.039,-0.0081855941918534,0.0,4.62,-0.08,-0.1
1724368222.239,-0.092,-0.016,0.955,0.952,-0.031,-0.0107163216072451,0.0,3.145,-0.054,0.0
1724368222.264,-0.095,-0.019,0.96,0.959,-0.03,-0.0123394778115999,0.0,2.083,-0.036,-0.1
1724368222.294,-0.093,-0.014,0.965,0.959,-0.024,-0.013840460968315,0.0,1.581,-0.027,0.0
1724368222.324,-0.097,-0.02,0.972,0.97,-0.023,-0.0143989663289532,0.0,4.578,-0.079,-0.2
1724368222.349,-0.101,-0.006,0.979,0.978,-0.022,-0.0251501945212382,0.0,68.675,-1.198,-0.5
1724368222.379,-0.088,-0.004,0.985,0.978,0.003,-0.0754156769786749,0.0,139.583,-2.436,-0.9
1724368222.41,-0.104,-0.008,0.993,0.989,0.016,-0.1502728485967117,0.0,144.788,-2.527,-1.8
1724368222.44,-0.096,-0.014,1.006,1.013,0.075,-0.2185850355197698,0.0,92.517,-1.614,-0.6
1724368222.47,-0.095,-0.01,1.021,1.039,0.143,-0.2578025838120824,0.0,39.962,-0.697,-0.3
1724368222.507,-0.09,-0.015,1.029,1.039,0.215,-0.273615266835151,0.0,20.22,-0.352,0.0
1724368222.531,-0.081,-0.013,1.039,1.047,0.297,-0.2836683633266383,0.0,21.286,-0.371,-0.1
1724368222.562,-0.073,-0.008,1.049,1.066,0.371,-0.2951351765122411,0.0,19.093,-0.333,-0.1
1724368222.592,-0.062,-0.007,1.06,1.082,0.45,-0.3037047431395333,0.0,9.01,-0.157,-0.1
1724368222.629,-0.05,-0.01,1.066,1.082,0.529,-0.3036349299694534,0.0,-12.518,0.218,0.2
1724368222.653,-0.036,0.004,1.068,1.076,0.604,-0.2920459437362112,0.0,-37.266,0.65,0.3
1724368222.683,-0.024,0.002,1.072,1.084,0.673,-0.2700547951610826,0.0,-47.727,0.832,0.5
1724368222.714,0.008,0.01,1.075,1.084,0.757,-0.2448871473473244,0.0,-53.416,0.932,1.2
1724368222.738,0.032,0.009,1.074,1.077,0.818,-0.2174505715059735,0.0,-50.45,0.88,0.7
1724368222.769,0.05,0.008,1.071,1.068,0.873,-0.190205981882342,0.0,-52.688,0.919,0.5
1724368222.799,0.087,0.009,1.067,1.062,0.933,-0.1646194550481051,0.0,-49.253,0.859,1.1
1724368222.829,0.098,0.007,1.065,1.062,0.961,-0.1379857306626717,0.0,-49.436,0.862,0.9
1724368222.86,0.125,0.012,1.061,1.057,0.999,-0.1116836188351171,0.0,-52.834,0.922,0.6
1724368222.89,0.146,0.006,1.054,1.046,1.021,-0.0845088423815654,0.0,-53.461,0.933,0.6
1724368222.921,0.183,-0.01,1.05,1.046,1.051,-0.0574387856831333,0.0,-51.21,0.893,1.2
1724368222.951,0.202,-0.014,1.048,1.046,1.053,-0.0297578637465033,0.0,-46.563,0.812,0.6
1724368222.982,0.217,-0.027,1.046,1.045,1.043,-0.0054803338512621,0.0,-40.991,0.715,0.4
1724368223.018,0.26,-0.02,1.046,1.048,1.053,0.0139277274309147,0.0,-33.857,0.59,1.1
1724368223.043,0.28,-0.024,1.047,1.048,1.034,0.0303163691071415,0.0,-19.39,0.338,0.3
1724368223.085,0.297,-0.026,1.049,1.051,1.009,0.0396364273127912,0.0,-7.593,0.132,0.3
1724368223.097,0.332,-0.022,1.052,1.054,1.0,0.0398284135305106,0.0,7.323,-0.127,0.3
1724368223.14,0.359,-0.024,1.057,1.062,0.985,0.0320442450666158,0.0,24.395,-0.425,0.4
1724368223.158,0.377,-0.023,1.06,1.062,0.966,0.0195302343298165,0.0,28.607,-0.499,0.1
1724368223.189,0.404,-0.022,1.065,1.064,0.959,0.0056374134839416,0.0,18.539,-0.323,0.3
1724368223.219,0.438,-0.011,1.071,1.075,0.963,-0.00305432619099,0.0,12.407,-0.216,0.5
1724368223.25,0.464,0.0,1.076,1.078,0.961,-0.0079587013890941,0.0,8.867,-0.154,0.2
1724368223.304,0.484,-0.006,1.08,1.078,0.955,-0.0115889862332423,0.0,5.491,-0.095,0.3
1724368223.317,0.503,-0.001,1.086,1.086,0.949,-0.0156556033903891,0.0,11.024,-0.192,0.2
1724368223.347,0.517,0.003,1.09,1.09,0.94,-0.0083601271170528,0.0,-59.889,1.045,0.5
1724368223.371,0.525,0.013,1.094,1.1,0.918,0.0456229066471317,0.0,-149.176,2.603,1.2
1724368223.408,0.563,0.011,1.1,1.1,0.908,0.1309346004846146,0.0,-165.576,2.889,2.4
1724368223.432,0.567,0.013,1.118,1.134,0.84,0.2086541120759221,0.0,-105.795,1.846,1.7
1724368223.481,0.585,0.012,1.137,1.163,0.764,0.2483428992662731,0.0,-34.787,0.607,0.4
1724368223.493,0.6,0.005,1.146,1.163,0.684,0.2587625149006793,0.0,-3.839,0.067,0.2
1724368223.542,0.614,0.013,1.163,1.179,0.623,0.2589195945333588,0.0,-0.481,0.008,0.2
1724368223.548,0.629,0.001,1.172,1.183,0.566,0.2593210202613175,0.0,-1.698,0.029,0.3
1724368223.578,0.634,-0.002,1.174,1.18,0.491,0.2585879819754799,0.0,8.051,-0.14,0.0
1724368223.609,0.645,-0.003,1.176,1.18,0.429,0.2521302637431008,0.0,17.374,-0.303,0.0
1724368223.639,0.649,0.001,1.169,1.169,0.365,0.2394766266661419,0.0,37.201,-0.649,-0.3
1724368223.67,0.649,-0.009,1.16,1.159,0.288,0.2206445240371231,0.0,41.345,-0.721,-0.2
1724368223.7,0.641,-0.013,1.145,1.129,0.211,0.2013935423876257,0.0,40.76,-0.711,-0.5
1724368223.73,0.641,-0.009,1.138,1.129,0.153,0.1801005255132949,0.0,39.952,-0.697,-0.5
1724368223.761,0.635,-0.005,1.116,1.104,0.099,0.1595580002173216,0.0,46.933,-0.819,-0.4
1724368223.797,0.62,-0.007,1.096,1.087,0.038,0.1367989067713155,0.0,49.864,-0.87,-0.7
1724368223.822,0.615,-0.01,1.084,1.087,-0.005,0.1111600200595188,0.0,49.879,-0.87,-0.8
1724368223.852,0.602,0.0,1.06,1.059,-0.049,0.087091929674517,0.0,49.444,-0.862,-0.7
1724368223.883,0.597,-0.004,1.038,1.037,-0.079,0.0628842129493557,0.0,45.107,-0.787,-0.5
1724368223.919,0.583,-0.01,1.02,1.02,-0.108,0.041224676932106,0.0,39.747,-0.693,-0.7
1724368223.937,0.582,-0.008,1.006,1.02,-0.117,0.021851522234969,0.0,33.548,-0.585,-0.1
1724368223.968,0.579,-0.013,0.988,0.996,-0.123,0.0065100781099388,0.0,26.649,-0.465,-0.1
1724368223.998,0.564,-0.009,0.975,0.985,-0.134,-0.0066322511575784,0.0,26.44,-0.461,-0.5
1724368224.029,0.565,-0.01,0.968,0.979,-0.125,-0.0203679923707738,0.0,21.237,-0.37,-0.4
1724368224.059,0.566,-0.002,0.957,0.979,-0.111,-0.0323758576244948,0.0,21.382,-0.373,-0.1
1724368224.09,0.563,0.0,0.952,0.965,-0.1,-0.0405265452313083,0.0,11.571,-0.201,0.0
1724368224.12,0.559,0.002,0.949,0.96,-0.087,-0.0453960138443725,0.0,7.119,-0.124,-0.1
1724368224.151,0.553,0.022,0.943,0.953,-0.076,-0.0498116968519181,0.0,9.197,-0.16,-0.2
1724368224.181,0.553,0.013,0.941,0.953,-0.058,-0.0549255115602615,0.0,9.054,-0.158,-0.1
1724368224.211,0.55,0.017,0.94,0.948,-0.041,-0.0586605161595294,0.0,6.879,-0.12,0.0
1724368224.242,0.552,0.028,0.941,0.95,-0.019,-0.0615752160103599,0.0,3.511,-0.061,0.0
1724368224.272,0.554,0.038,0.938,0.95,0.004,-0.0621162680784781,0.0,-5.423,0.094,0.1
1724368224.315,0.554,0.035,0.937,0.942,0.024,-0.0576831317784126,0.0,-18.025,0.314,0.1
1724368224.327,0.549,0.036,0.939,0.943,0.029,-0.0507541746479951,0.0,-26.126,0.455,0.8
1724368224.358,0.564,0.042,0.94,0.943,0.059,-0.0387114028092342,0.0,-26.972,0.47,0.2
1724368224.388,0.569,0.043,0.94,0.943,0.074,-0.024905848425959,0.0,-25.746,0.449,0.3
1724368224.437,0.576,0.043,0.94,0.941,0.085,-0.0134390352403563,0.0,-16.944,0.295,0.4
1724368224.449,0.58,0.047,0.942,0.946,0.09,-0.0045204027626653,0.0,-13.559,0.236,0.2
1724368224.479,0.583,0.043,0.942,0.938,0.09,0.0026878070480712,0.0,-12.597,0.219,0.2
1724368224.51,0.588,0.045,0.94,0.938,0.093,0.0086219265048519,0.0,-10.291,0.179,0.3
1724368224.54,0.592,0.045,0.939,0.938,0.091,0.015079644737231,0.0,-14.094,0.245,0.3
1724368224.577,0.596,0.04,0.935,0.931,0.089,0.0206821516361328,0.0,-5.66,0.098,0.0
1724368224.601,0.599,0.039,0.932,0.931,0.082,0.0240855436775217,0.0,-8.008,0.139,0.1
1724368224.631,0.608,0.037,0.928,0.929,0.083,0.0267035375555132,0.0,-4.226,0.073,0.2
1724368224.662,0.617,0.038,0.924,0.925,0.083,0.0282045207122283,0.0,-5.473,0.095,0.3
1724368224.692,0.625,0.035,0.921,0.925,0.082,0.0299323966717027,0.0,-2.244,0.039,0.1
1724368224.717,0.627,0.033,0.916,0.925,0.072,0.0314159265358979,0.0,-5.151,0.089,0.0
1724368224.747,0.631,0.026,0.912,0.918,0.066,0.0331787090804122,0.0,-1.957,0.034,0.1
1724368224.778,0.63,0.026,0.907,0.91,0.053,0.032620203719774,0.0,1.874,-0.032,-0.1
1724368224.808,0.632,0.024,0.901,0.901,0.044,0.0301941960595019,0.0,1.843,-0.032,0.0
1724368224.838,0.634,0.021,0.896,0.901,0.036,0.0278554548618295,0.0,3.984,-0.069,0.0
1724368224.869,0.636,0.02,0.891,0.897,0.03,0.0252549142763579,0.0,6.523,-0.113,0.0
1724368224.905,0.637,0.02,0.887,0.89,0.023,0.0222529479629277,0.0,5.921,-0.103,0.0
1724368224.93,0.638,0.019,0.882,0.882,0.016,0.0189019157990985,0.0,7.264,-0.126,0.0
1724368224.96,0.638,0.019,0.878,0.882,0.011,0.0153239908325102,0.0,5.553,-0.096,-0.1
1724368224.991,0.642,0.016,0.874,0.876,0.011,0.0118507856210414,0.0,4.301,-0.075,0.1
1724368225.021,0.637,0.017,0.869,0.868,0.002,0.010140362954087,0.0,8.793,-0.153,-0.1
1724368225.052,0.631,0.018,0.864,0.868,-0.007,0.0068765972528576,0.0,6.242,-0.108,-0.5
1724368225.082,0.633,0.018,0.857,0.859,-0.007,0.0043109632524259,0.0,6.949,-0.121,-0.1
1724368225.106,0.621,0.016,0.848,0.846,-0.022,0.0036128315516282,0.0,3.557,-0.062,-0.4
1724368225.137,0.631,0.015,0.839,0.835,-0.011,0.0015707963267948,0.0,5.428,-0.094,0.3
1724368225.167,0.622,0.015,0.831,0.835,-0.021,-5.235987755982989e-05,0.0,5.214,-0.091,-0.3
1724368225.21,0.547,-0.011,0.822,0.825,-0.106,0.0028972465583105,0.0,3.096,-0.054,0.0
1724368225.228,0.547,-0.02,0.812,0.814,-0.104,0.0003316125578789,0.0,11.557,-0.201,-0.1
1724368225.259,0.543,-0.016,0.801,0.804,-0.102,-0.0099483767363676,0.0,20.011,-0.349,-0.6
1724368225.289,0.562,-0.013,0.795,0.804,-0.076,-0.0184655834861,0.0,14.222,-0.248,0.1
1724368225.326,0.562,-0.021,0.786,0.792,-0.066,-0.0254643537865972,0.0,2.861,-0.049,0.0
1724368225.35,0.568,-0.016,0.778,0.779,-0.049,-0.0267209908480331,0.0,-3.456,0.06,0.1
1724368225.381,0.585,-0.025,0.77,0.779,-0.019,-0.0250280214735986,0.0,-5.523,0.096,0.2
1724368225.411,0.581,-0.027,0.76,0.761,-0.015,-0.0218166156499291,0.0,-4.637,0.08,0.0
1724368225.441,0.582,-0.045,0.752,0.755,-0.008,-0.0190240888467381,0.0,-8.732,0.152,0.1
1724368225.466,0.59,-0.041,0.743,0.74,0.006,-0.0153938040025899,0.0,-9.816,0.171,0.2
1724368225.496,0.593,-0.041,0.735,0.74,0.014,-0.0116064395257622,0.0,-6.754,0.117,0.0
1724368225.527,0.611,-0.029,0.727,0.73,0.039,-0.0100181899064474,0.0,-5.026,0.087,1.0
1724368225.557,0.611,-0.028,0.721,0.725,0.039,-0.006457718232379,0.0,-6.351,0.11,0.0
1724368225.612,0.619,-0.03,0.714,0.713,0.05,-0.0028797932657906,0.0,-8.212,0.143,0.1
1724368225.618,0.638,-0.027,0.707,0.713,0.072,0.0009773843811168,0.0,-8.791,0.153,0.3
1724368225.661,0.643,-0.021,0.7,0.704,0.076,0.0055501470213419,0.0,-12.897,0.225,0.3
1724368225.679,0.652,-0.02,0.691,0.69,0.083,0.0106116018521255,0.0,-13.37,0.233,0.2
1724368225.716,0.66,-0.015,0.683,0.685,0.086,0.0170169602069447,0.0,-12.691,0.221,0.3
1724368225.74,0.668,-0.016,0.677,0.685,0.087,0.0222878545479675,0.0,-4.902,0.085,0.3
1724368225.77,0.673,-0.01,0.672,0.679,0.083,0.0249582083035189,0.0,-4.024,0.07,0.0
1724368225.801,0.679,-0.009,0.666,0.667,0.08,0.026162485487395,0.0,-5.125,0.089,0.2
1724368225.825,0.687,-0.007,0.658,0.667,0.079,0.0278729081543494,0.0,-5.454,0.095,0.3
1724368225.856,0.695,0.001,0.653,0.661,0.077,0.0296880505764235,0.0,-2.457,0.042,0.1
1724368225.886,0.699,0.002,0.648,0.653,0.07,0.0307003415425802,0.0,-1.029,0.017,0.2
1724368225.917,0.703,0.008,0.642,0.644,0.064,0.0309970475154192,0.0,2.401,-0.041,0.1
1724368225.947,0.704,0.012,0.636,0.644,0.054,0.0299847565492625,0.0,3.62,-0.063,0.0
1724368225.99,0.708,0.011,0.632,0.638,0.05,0.0270875099909519,0.0,6.547,-0.114,0.0
1724368226.008,0.711,0.016,0.624,0.625,0.044,0.0238062909972026,0.0,6.484,-0.113,0.0
1724368226.063,0.71,0.02,0.618,0.625,0.034,0.02151990967709,0.0,1.122,-0.019,0.0
1724368226.075,0.709,0.018,0.613,0.622,0.026,0.0200189265203749,0.0,3.645,-0.063,-0.1
1724368226.105,0.708,0.026,0.608,0.612,0.018,0.0185703032412196,0.0,6.218,-0.108,0.0
1724368226.13,0.711,0.028,0.603,0.607,0.017,0.0156556033903891,0.0,3.932,-0.068,0.1
