Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1724367846.953891,0,1724367846,953717159,world,0.15730294585227966,0.8614463806152344,0.004948778077960014,0.022258158773183823,-0.010746351443231106,-0.02154330536723137,-0.9994624257087708
1724367846.9638355,1,1724367846,963700847,world,0.15737809240818024,0.8619822263717651,0.005725246854126453,0.017875904217362404,-0.008174878545105457,-0.02271336130797863,-0.9995487928390503
1724367846.9738615,2,1724367846,973695380,world,0.15738771855831146,0.8619700074195862,0.005708524491637945,0.01767600141465664,-0.008177895098924637,-0.022583454847335815,-0.9995552897453308
1724367846.9838264,3,1724367846,983667039,world,0.15738552808761597,0.8619664311408997,0.005705155432224274,0.017613567411899567,-0.008274268358945847,-0.02253357693552971,-0.9995567798614502
1724367846.9838345,4,1724367846,983679816,world,0.15738607943058014,0.861984372138977,0.00571370730176568,0.017820866778492928,-0.008265256881713867,-0.022742431610822678,-0.9995483756065369
1724367846.993851,5,1724367846,993703926,world,0.15738512575626373,0.8619837760925293,0.005720788612961769,0.01760268770158291,-0.008207634091377258,-0.02260460890829563,-0.9995558857917786
1724367847.003825,6,1724367847,3678503,world,0.157382071018219,0.8619838953018188,0.0057155415415763855,0.017920317128300667,-0.008122047409415245,-0.022729327902197838,-0.999548077583313
1724367847.0138283,7,1724367847,13714446,world,0.15733708441257477,0.8617147207260132,0.005342620424926281,0.01205009687691927,-0.0103883882984519,-0.02149510197341442,-0.9996424317359924
1724367847.0237932,8,1724367847,23677794,world,0.15738089382648468,0.861972987651825,0.005705513060092926,0.017628641799092293,-0.008351920172572136,-0.022655658423900604,-0.9995530247688293
1724367847.03392,9,1724367847,33779617,world,0.1573859304189682,0.8619809150695801,0.005730336997658014,0.017605626955628395,-0.008108462207019329,-0.02265649288892746,-0.9995554089546204
1724367847.0339246,10,1724367847,33789763,world,0.15738452970981598,0.8619786500930786,0.005731483455747366,0.017767343670129776,-0.00813531968742609,-0.022605102509260178,-0.9995535612106323
1724367847.0438173,11,1724367847,43685934,world,0.15738826990127563,0.861970067024231,0.005711281672120094,0.017883745953440666,-0.0080549456179142,-0.02278319001197815,-0.9995480179786682
1724367847.053854,12,1724367847,53713718,world,0.1573762446641922,0.8619698286056519,0.005733047146350145,0.01761954464018345,-0.008414150215685368,-0.022557472810149193,-0.9995548725128174
1724367847.063818,13,1724367847,63686451,world,0.15738938748836517,0.8619793653488159,0.005734979175031185,0.01763518713414669,-0.00817718543112278,-0.02260504476726055,-0.9995554685592651
1724367847.073789,14,1724367847,73681722,world,0.15737462043762207,0.8619677424430847,0.005727712064981461,0.01787666603922844,-0.008238942362368107,-0.022682707756757736,-0.9995489120483398
1724367847.083965,15,1724367847,83790649,world,0.1573808193206787,0.8619669675827026,0.005721014924347401,0.017939165234565735,-0.00809431355446577,-0.022708039730787277,-0.9995484352111816
1724367847.083976,16,1724367847,83802129,world,0.1573878675699234,0.8619645237922668,0.005711750593036413,0.017772220075130463,-0.008074422366917133,-0.02254646271467209,-0.999555230140686
1724367847.0939019,17,1724367847,93707050,world,0.15738868713378906,0.8619711995124817,0.005732987076044083,0.017893651500344276,-0.008141736499965191,-0.022744325920939445,-0.999548077583313
1724367847.1038542,18,1724367847,103689213,world,0.15738414227962494,0.8619747161865234,0.0057296608574688435,0.01776525005698204,-0.007926386781036854,-0.022656479850411415,-0.9995540380477905
1724367847.1139195,19,1724367847,113711902,world,0.1572352647781372,0.8617057204246521,0.005456899292767048,0.01409111451357603,-0.01045713946223259,-0.02004922740161419,-0.9996449947357178
1724367847.1237686,20,1724367847,123677252,world,0.1572781801223755,0.8617937564849854,0.0056975968182086945,0.019049787893891335,-0.009714668616652489,-0.02073620818555355,-0.9995563626289368
1724367847.133948,21,1724367847,133783746,world,0.15738432109355927,0.8619729280471802,0.005739918444305658,0.01766754500567913,-0.007974488660693169,-0.022702664136886597,-0.9995543360710144
1724367847.1339567,22,1724367847,133793606,world,0.1573832929134369,0.8619791269302368,0.00573451304808259,0.01772349327802658,-0.008259344846010208,-0.02270624227821827,-0.999550998210907
1724367847.1438282,23,1724367847,143688836,world,0.15738296508789062,0.8619792461395264,0.005732396151870489,0.017549987882375717,-0.008223955519497395,-0.02265015058219433,-0.9995556473731995
1724367847.1538732,24,1724367847,153718557,world,0.15738454461097717,0.8619735836982727,0.005726642906665802,0.017783846706151962,-0.008141485042870045,-0.022660445421934128,-0.9995518922805786
1724367847.1638389,25,1724367847,163681348,world,0.15738314390182495,0.8619686961174011,0.005729071795940399,0.017797596752643585,-0.007994323968887329,-0.022677728906273842,-0.9995524883270264
1724367847.1738658,26,1724367847,173701644,world,0.15738584101200104,0.8619805574417114,0.0057396795600652695,0.017611704766750336,-0.008106430061161518,-0.02262556366622448,-0.9995560646057129
1724367847.1838562,27,1724367847,183692030,world,0.15738479793071747,0.8619676828384399,0.005723854061216116,0.01764810085296631,-0.008365978486835957,-0.022614361718297005,-0.9995535612106323
1724367847.183866,28,1724367847,183703810,world,0.15738525986671448,0.8619613647460938,0.005716145969927311,0.017509587109088898,-0.007970437407493591,-0.02276693657040596,-0.999555766582489
1724367847.1939294,29,1724367847,193712392,world,0.15733502805233002,0.8616229295730591,0.005290906876325607,0.02958790957927704,-0.010697592049837112,-0.021848030388355255,-0.9992661476135254
