timestamp,px(m),py(m),pz(m),lz(m),vx(m/s),theta_pitch(rad),gyro_pitch_raw(rad/s),gyro_pitch_filtered(rad/s),omega_pitch(rad/s),of_x(pixels/frame)
1724367859.433,-3.193,6.538,0.026,0.025,-0.006,-0.0107337748997651,0.0,-0.116,0.002,-0.1
1724367859.451,-3.193,6.538,0.026,0.028,-0.006,-0.0107163216072451,0.0,-0.089,0.001,-0.1
1724367859.469,-3.193,6.538,0.026,0.028,-0.003,-0.0111875605052836,0.0,-0.104,0.001,0.1
1724367859.487,-3.193,6.538,0.026,0.026,-0.006,-0.010768681484805,0.0,0.001,0.0,-0.2
1724367859.585,-3.193,6.538,0.026,0.027,-0.006,-0.0106988683147252,0.0,-0.094,0.001,-0.2
1724367859.591,-3.193,6.538,0.026,0.027,-0.006,-0.010751228192285,0.0,-0.153,0.002,-0.2
1724367859.597,-3.193,6.538,0.025,0.027,-0.006,-0.010768681484805,0.0,-0.084,0.001,-0.1
1724367859.609,-3.193,6.538,0.026,0.029,-0.005,-0.0109955742875642,0.0,-0.159,0.002,0.1
1724367859.646,-3.194,6.538,0.026,0.027,-0.007,-0.0107163216072451,0.0,-0.187,0.003,-0.1
1724367859.67,-3.193,6.538,0.026,0.027,-0.005,-0.0109955742875642,0.0,-0.085,0.001,0.0
1724367859.706,-3.193,6.538,0.026,0.027,-0.004,-0.0110479341651241,0.0,-0.057,0.001,0.3
1724367859.731,-3.194,6.538,0.026,0.026,-0.006,-0.010768681484805,0.0,-0.113,0.001,-0.1
1724367859.761,-3.194,6.537,0.026,0.028,-0.007,-0.0106988683147252,0.0,0.034,0.0,-0.1
1724367859.786,-3.194,6.538,0.026,0.028,-0.007,-0.0106290551446454,0.0,-0.094,0.001,-0.1
1724367859.822,-3.193,6.538,0.026,0.027,-0.004,-0.0111002940426839,0.0,-0.098,0.001,0.2
1724367859.853,-3.194,6.538,0.025,0.026,-0.006,-0.0108384946548847,0.0,-0.136,0.002,-0.1
1724367859.877,-3.193,6.538,0.025,0.026,-0.004,-0.0110304808726041,0.0,-0.191,0.003,0.1
1724367859.907,-3.192,6.538,0.025,0.026,0.0,-0.0115540796482024,0.0,-0.197,0.003,0.2
1724367859.938,-3.193,6.538,0.025,0.027,-0.004,-0.011065387457644,0.0,-0.186,0.003,-0.1
1724367859.968,-3.194,6.537,0.025,0.025,-0.007,-0.0105417886820457,0.0,-0.081,0.001,-0.2
1724367859.999,-3.194,6.538,0.024,0.025,-0.006,-0.0107861347773249,0.0,-0.172,0.002,0.1
1724367860.035,-3.193,6.538,0.025,0.027,-0.002,-0.0112399203828434,0.0,-0.163,0.002,0.2
1724367860.06,-3.193,6.538,0.025,0.026,-0.004,-0.0109781209950443,0.0,-0.032,0.0,0.1
1724367860.096,-3.193,6.538,0.025,0.026,-0.002,-0.0112748269678833,0.0,-0.163,0.002,0.4
1724367860.12,-3.193,6.538,0.025,0.027,-0.005,-0.0109083078249645,0.0,-0.124,0.002,-0.1
1724367860.145,-3.194,6.538,0.025,0.026,-0.005,-0.0108384946548847,0.0,-0.125,0.002,-0.1
1724367860.175,-3.194,6.538,0.027,0.032,-0.005,-0.0108559479474047,0.0,-0.169,0.002,-0.1
1724367860.212,-3.193,6.538,0.027,0.032,-0.003,-0.011065387457644,0.0,-0.111,0.001,0.1
1724367860.242,-3.193,6.537,0.028,0.029,-0.003,-0.0109606677025243,0.0,-0.155,0.002,0.1
1724367860.266,-3.194,6.537,0.027,0.025,-0.005,-0.0106814150222052,0.0,-0.153,0.002,-0.1
1724367860.298,-3.193,6.538,0.026,0.025,-0.001,-0.0112050137978035,0.0,-0.049,0.0,0.3
1724367860.328,-3.194,6.537,0.026,0.027,-0.005,-0.0106814150222052,0.0,-0.134,0.002,-0.2
1724367860.371,-3.193,6.537,0.026,0.026,-0.004,-0.0108734012399246,0.0,-0.06,0.001,0.1
1724367860.395,-3.193,6.538,0.026,0.028,-0.004,-0.0109083078249645,0.0,-0.154,0.002,-0.2
1724367860.42,-3.193,6.538,0.026,0.028,-0.004,-0.0108559479474047,0.0,-0.051,0.0,0.0
1724367860.45,-3.194,6.537,0.026,0.027,-0.006,-0.0105766952670856,0.0,-0.184,0.003,-0.1
1724367860.474,-3.193,6.538,0.026,0.027,-0.003,-0.0110479341651241,0.0,-0.101,0.001,0.0
1724367860.505,-3.194,6.537,0.026,0.027,-0.008,-0.0103847090493662,0.0,-0.117,0.002,-0.2
1724367860.535,-3.194,6.537,0.026,0.027,-0.007,-0.0106116018521255,0.0,-0.251,0.004,0.1
1724367860.572,-3.193,6.537,0.026,0.027,-0.005,-0.0108210413623648,0.0,-0.051,0.0,0.1
1724367860.596,-3.194,6.537,0.027,0.029,-0.007,-0.0105766952670856,0.0,-0.173,0.003,-0.3
1724367860.627,-3.194,6.538,0.026,0.029,-0.01,-0.010140362954087,0.0,-0.056,0.0,-0.5
1724367860.657,-3.193,6.538,0.026,0.027,-0.004,-0.0109257611174845,0.0,-0.115,0.002,0.2
1724367860.687,-3.193,6.537,0.026,0.027,-0.005,-0.0108384946548847,0.0,-0.093,0.001,0.2
1724367860.73,-3.194,6.537,0.026,0.027,-0.008,-0.0104196156344061,0.0,-0.171,0.002,-0.1
1724367860.748,-3.193,6.537,0.026,0.028,-0.004,-0.0108734012399246,0.0,-0.059,0.001,0.2
1724367860.785,-3.193,6.538,0.026,0.027,-0.004,-0.0109432144100044,0.0,-0.137,0.002,-0.1
1724367860.809,-3.193,6.537,0.026,0.028,-0.004,-0.0109432144100044,0.0,-0.184,0.003,0.1
1724367860.834,-3.194,6.537,0.026,0.028,-0.007,-0.0105941485596055,0.0,-0.087,0.001,-0.3
1724367860.876,-3.193,6.537,0.027,0.028,-0.004,-0.0109955742875642,0.0,-0.162,0.002,0.1
1724367860.894,-3.193,6.537,0.026,0.027,-0.005,-0.0108035880698449,0.0,-0.068,0.001,0.0
1724367860.925,-3.194,6.537,0.026,0.027,-0.006,-0.0107337748997651,0.0,-0.1,0.001,0.0
1724367860.967,-3.193,6.537,0.027,0.029,-0.004,-0.0109083078249645,0.0,-0.106,0.001,0.1
1724367860.998,-3.193,6.537,0.026,0.027,-0.004,-0.0109257611174845,0.0,-0.104,0.001,0.1
1724367861.022,-3.193,6.537,0.025,0.025,-0.004,-0.0109257611174845,0.0,-0.163,0.002,-0.2
1724367861.047,-3.193,6.538,0.025,0.025,-0.004,-0.0109432144100044,0.0,-0.095,0.001,-0.1
1724367861.077,-3.193,6.537,0.026,0.028,-0.003,-0.0109955742875642,0.0,-0.073,0.001,0.1
1724367861.107,-3.194,6.538,0.026,0.027,-0.005,-0.010768681484805,0.0,-0.183,0.003,-0.2
1724367861.138,-3.194,6.537,0.025,0.027,-0.005,-0.010751228192285,0.0,-0.095,0.001,-0.1
1724367861.168,-3.193,6.537,0.025,0.026,-0.004,-0.0109257611174845,0.0,-0.065,0.001,0.1
1724367861.193,-3.193,6.538,0.025,0.027,-0.001,-0.011362093430483,0.0,-0.139,0.002,0.1
1724367861.235,-3.194,6.537,0.025,0.027,-0.006,-0.0106465084371654,0.0,-0.089,0.001,0.1
1724367861.266,-3.194,6.537,0.025,0.027,-0.005,-0.0108035880698449,0.0,-0.04,0.0,0.1
1724367861.29,-3.194,6.537,0.025,0.027,-0.005,-0.0108035880698449,0.0,-0.097,0.001,-0.1
1724367861.314,-3.194,6.537,0.026,0.027,-0.005,-0.0108035880698449,0.0,-0.095,0.001,-0.1
1724367861.345,-3.194,6.537,0.025,0.027,-0.004,-0.0109781209950443,0.0,-0.124,0.002,0.1
1724367861.375,-3.194,6.537,0.026,0.029,-0.006,-0.0106988683147252,0.0,-0.167,0.002,-0.1
1724367861.412,-3.194,6.538,0.026,0.027,-0.007,-0.0105243353895258,0.0,-0.193,0.003,-0.3
1724367861.436,-3.194,6.538,0.026,0.027,-0.006,-0.0107861347773249,0.0,-0.063,0.001,-0.1
1724367861.479,-3.194,6.537,0.026,0.027,-0.004,-0.0110130275800842,0.0,-0.071,0.001,0.1
1724367861.503,-3.193,6.537,0.025,0.025,-0.002,-0.0112573736753634,0.0,-0.054,0.0,0.2
1724367861.534,-3.194,6.537,0.026,0.028,-0.004,-0.0109955742875642,0.0,-0.088,0.001,-0.2
1724367861.558,-3.194,6.537,0.025,0.028,-0.006,-0.010751228192285,0.0,-0.023,0.0,-0.1
1724367861.588,-3.194,6.537,0.026,0.027,-0.007,-0.0106639617296853,0.0,-0.095,0.001,-0.1
1724367861.619,-3.194,6.537,0.027,0.03,-0.006,-0.0107163216072451,0.0,-0.091,0.001,-0.2
1724367861.655,-3.194,6.537,0.027,0.027,-0.006,-0.010751228192285,0.0,-0.094,0.001,-0.3
1724367861.674,-3.193,6.538,0.026,0.027,-0.002,-0.0112399203828434,0.0,-0.079,0.001,0.0
1724367861.704,-3.193,6.537,0.027,0.028,-0.002,-0.0112050137978035,0.0,-0.166,0.002,0.0
1724367861.74,-3.194,6.537,0.027,0.028,-0.006,-0.0107861347773249,0.0,-0.058,0.001,-0.1
1724367861.765,-3.194,6.537,0.027,0.028,-0.006,-0.0108035880698449,0.0,-0.172,0.002,-0.1
1724367861.795,-3.194,6.538,0.027,0.029,-0.006,-0.0108384946548847,0.0,-0.039,0.0,-0.2
1724367861.826,-3.194,6.538,0.027,0.028,-0.004,-0.0110304808726041,0.0,-0.092,0.001,0.1
1724367861.856,-3.194,6.538,0.027,0.027,-0.004,-0.0110304808726041,0.0,-0.181,0.003,0.1
1724367861.893,-3.193,6.538,0.026,0.027,-0.003,-0.0111875605052836,0.0,-0.072,0.001,-0.1
1724367861.923,-3.194,6.538,0.026,0.026,-0.003,-0.0111352006277238,0.0,-0.016,0.0,-0.1
1724367861.953,-3.194,6.538,0.026,0.027,-0.005,-0.0108734012399246,0.0,-0.178,0.003,-0.2
1724367861.978,-3.194,6.538,0.025,0.027,-0.006,-0.0108035880698449,0.0,-0.155,0.002,-0.2
1724367862.014,-3.194,6.538,0.027,0.031,-0.003,-0.0111002940426839,0.0,-0.047,0.0,0.2
1724367862.045,-3.194,6.537,0.027,0.028,-0.003,-0.0111701072127637,0.0,-0.019,0.0,0.1
1724367862.069,-3.194,6.537,0.027,0.027,-0.005,-0.0108734012399246,0.0,-0.085,0.001,-0.1
1724367862.093,-3.194,6.538,0.026,0.027,-0.005,-0.0109083078249645,0.0,-0.039,0.0,-0.1
1724367862.124,-3.194,6.538,0.026,0.027,-0.006,-0.0107163216072451,0.0,-0.116,0.002,-0.3
1724367862.154,-3.194,6.538,0.027,0.029,-0.005,-0.0108734012399246,0.0,-0.228,0.003,0.1
1724367862.185,-3.194,6.538,0.027,0.029,-0.003,-0.0110828407501639,0.0,-0.11,0.001,0.0
1724367862.221,-3.194,6.538,0.025,0.025,-0.005,-0.0108210413623648,0.0,-0.058,0.001,-0.1
1724367862.246,-3.194,6.537,0.026,0.028,-0.007,-0.0105417886820457,0.0,-0.146,0.002,-0.1
1724367862.276,-3.194,6.537,0.026,0.027,-0.005,-0.0108384946548847,0.0,-0.169,0.002,0.3
1724367862.306,0.0,0.0,0.232,0.027,0.0,-0.0001570796326794,0.0,0.144,-0.002,0.2
1724367862.337,0.0,0.0,0.027,0.028,-0.003,-0.0004014257279586,0.0,-0.081,0.001,0.1
1724367862.367,0.0,0.0,0.027,0.027,-0.009,0.0004712388980384,0.0,-0.032,0.0,-0.1
1724367862.398,0.0,0.0,0.027,0.027,-0.011,-3.490658503988659e-05,0.0,-0.077,0.001,-0.2
1724367862.44,0.0,0.0,0.026,0.026,-0.007,-0.0037350045992678,0.0,-0.17,0.002,0.3
1724367862.453,0.0,0.0,0.026,0.027,-0.011,-0.0032114058236695,0.0,-0.16,0.002,0.1
1724367862.483,0.0,0.0,0.026,0.028,-0.012,-0.0037699111843077,0.0,-0.042,0.0,-0.1
1724367862.513,0.0,0.0,0.026,0.028,-0.011,-0.005218534463463,0.0,-0.151,0.002,0.1
1724367862.544,0.0,0.0,0.026,0.027,-0.01,-0.0062482787221397,0.0,-0.146,0.002,0.1
1724367862.574,0.0,0.0,0.026,0.027,-0.007,-0.0077143552938149,0.0,-0.065,0.001,0.1
1724367862.611,-0.001,0.0,0.026,0.027,-0.014,-0.005846852994181,0.0,-0.127,0.002,-0.2
1724367862.635,0.0,0.0,0.026,0.027,-0.009,-0.007976154681614,0.0,-0.17,0.002,0.2
1724367862.666,-0.001,0.0,0.026,0.027,-0.012,-0.0074700091985357,0.0,-0.149,0.002,-0.1
1724367862.696,-0.001,0.0,0.026,0.028,-0.009,-0.0087615528450115,0.0,-0.109,0.001,0.1
1724367862.726,-0.001,0.0,0.026,0.028,-0.012,-0.0082554073619331,0.0,-0.015,0.0,-0.1
1724367862.757,-0.001,0.0,0.026,0.027,-0.01,-0.0089535390627309,0.0,-0.099,0.001,-0.1
1724367862.793,-0.001,0.0,0.026,0.027,-0.009,-0.0094073246682494,0.0,-0.091,0.001,-0.1
1724367862.83,0.0,0.0,0.026,0.027,-0.005,-0.0103672557568463,0.0,-0.102,0.001,0.1
1724367862.86,0.0,0.0,0.026,0.027,-0.002,-0.0110130275800842,0.0,-0.138,0.002,0.1
1724367862.872,0.0,0.0,0.026,0.028,-0.005,-0.0105766952670856,0.0,-0.181,0.003,-0.1
1724367862.903,0.0,0.0,0.026,0.025,-0.004,-0.010751228192285,0.0,-0.108,0.001,0.3
1724367862.933,0.0,0.0,0.025,0.025,0.0,-0.0115889862332423,0.0,-0.136,0.002,0.3
1724367862.97,0.0,0.0,0.025,0.027,-0.002,-0.0112573736753634,0.0,-0.045,0.0,0.2
1724367862.994,0.0,0.0,0.026,0.028,-0.006,-0.0106116018521255,0.0,-0.095,0.001,-0.1
1724367863.03,-0.001,0.0,0.026,0.028,-0.007,-0.0103672557568463,0.0,-0.174,0.003,-0.2
1724367863.06,0.0,0.0,0.026,0.027,-0.004,-0.0110304808726041,0.0,-0.164,0.002,0.2
1724367863.088,0.0,0.0,0.026,0.027,-0.004,-0.0111002940426839,0.0,-0.036,0.0,0.1
1724367863.112,0.0,0.0,0.026,0.027,-0.004,-0.0111526539202437,0.0,-0.103,0.001,-0.2
1724367863.142,0.0,0.0,0.026,0.027,-0.004,-0.0110479341651241,0.0,-0.077,0.001,-0.2
1724367863.179,0.0,0.0,0.027,0.029,-0.002,-0.0113970000155229,0.0,-0.097,0.001,0.2
1724367863.203,0.0,0.0,0.026,0.027,-0.006,-0.0108384946548847,0.0,-0.049,0.0,-0.1
1724367863.234,0.0,0.0,0.026,0.027,-0.004,-0.0111177473352038,0.0,-0.087,0.001,0.1
1724367863.271,0.0,0.0,0.026,0.027,-0.005,-0.0110130275800842,0.0,-0.12,0.002,0.1
1724367863.295,0.0,0.0,0.026,0.027,-0.004,-0.0110479341651241,0.0,-0.105,0.001,-0.2
1724367863.331,0.0,0.0,0.026,0.026,-0.006,-0.0107861347773249,0.0,-0.257,0.004,-0.1
1724367863.355,0.0,0.0,0.025,0.026,-0.004,-0.0110304808726041,0.0,-0.005,0.0,0.1
1724367863.392,0.0,0.0,0.026,0.027,-0.004,-0.011065387457644,0.0,-0.137,0.002,0.1
1724367863.435,-0.001,0.0,0.026,0.028,-0.006,-0.010751228192285,0.0,-0.16,0.002,-0.1
1724367863.459,0.0,0.0,0.026,0.028,-0.002,-0.0112748269678833,0.0,-0.156,0.002,0.2
1724367863.477,0.0,0.0,0.026,0.027,-0.005,-0.0109432144100044,0.0,-0.021,0.0,-0.1
1724367863.508,0.0,0.0,0.026,0.028,-0.002,-0.0112224670903235,0.0,-0.079,0.001,0.1
1724367863.532,0.0,0.0,0.026,0.025,-0.003,-0.0111352006277238,0.0,-0.058,0.001,0.1
1724367863.562,0.0,0.0,0.025,0.025,-0.006,-0.0108035880698449,0.0,-0.023,0.0,-0.1
1724367863.599,-0.001,0.0,0.026,0.028,-0.007,-0.0107163216072451,0.0,-0.066,0.001,-0.2
1724367863.623,0.0,0.0,0.026,0.028,-0.005,-0.0109606677025243,0.0,-0.191,0.003,0.1
1724367863.654,0.0,0.0,0.026,0.028,-0.004,-0.0109955742875642,0.0,-0.068,0.001,0.1
1724367863.684,0.0,0.0,0.026,0.026,-0.002,-0.0112922802604033,0.0,-0.044,0.0,0.1
1724367863.715,0.0,0.0,0.026,0.027,-0.004,-0.011065387457644,0.0,-0.099,0.001,0.2
1724367863.745,0.0,0.0,0.025,0.027,-0.004,-0.0109781209950443,0.0,-0.152,0.002,0.2
1724367863.776,0.0,0.0,0.026,0.027,-0.003,-0.0110304808726041,0.0,-0.043,0.0,-0.1
1724367863.806,0.0,0.0,0.027,0.029,-0.003,-0.0110304808726041,0.0,-0.237,0.004,0.1
1724367863.836,0.0,0.0,0.026,0.027,-0.004,-0.0109083078249645,0.0,-0.085,0.001,0.1
1724367863.867,0.0,0.0,0.026,0.027,-0.006,-0.0106290551446454,0.0,-0.136,0.002,-0.1
1724367863.897,-0.001,0.0,0.027,0.028,-0.007,-0.0105243353895258,0.0,-0.189,0.003,0.1
1724367863.922,0.0,0.0,0.026,0.027,-0.002,-0.0112399203828434,0.0,-0.101,0.001,0.3
1724367863.952,0.0,0.0,0.026,0.028,-0.003,-0.0110304808726041,0.0,-0.096,0.001,0.0
1724367863.989,0.0,0.0,0.027,0.028,-0.005,-0.0107861347773249,0.0,-0.158,0.002,-0.1
1724367864.013,0.0,0.0,0.027,0.028,-0.004,-0.0109781209950443,0.0,-0.14,0.002,0.1
1724367864.043,0.0,0.0,0.027,0.027,-0.006,-0.0107337748997651,0.0,-0.18,0.003,-0.1
1724367864.074,0.0,0.0,0.026,0.027,-0.004,-0.0109606677025243,0.0,-0.165,0.002,-0.1
1724367864.104,-0.001,0.0,0.026,0.027,-0.008,-0.0103847090493662,0.0,-0.11,0.001,-0.5
1724367864.135,0.0,0.0,0.026,0.028,-0.002,-0.0112399203828434,0.0,-0.22,0.003,0.1
1724367864.165,0.0,0.0,0.026,0.029,-0.006,-0.010751228192285,0.0,-0.142,0.002,-0.2
1724367864.195,0.0,0.0,0.027,0.029,-0.005,-0.010751228192285,0.0,-0.183,0.003,-0.3
1724367864.226,0.0,0.0,0.027,0.027,-0.005,-0.0107337748997651,0.0,-0.05,0.0,-0.1
1724367864.256,0.0,0.0,0.026,0.027,-0.001,-0.011362093430483,0.0,-0.117,0.002,0.1
1724367864.281,0.0,0.0,0.026,0.027,-0.005,-0.0108734012399246,0.0,0.006,0.0,-0.2
1724367864.311,0.0,0.0,0.026,0.028,-0.006,-0.0106639617296853,0.0,-0.053,0.0,-0.3
1724367864.342,0.0,0.0,0.026,0.027,-0.006,-0.0107163216072451,0.0,-0.231,0.004,-0.1
1724367864.39,0.0,0.0,0.026,0.029,-0.003,-0.011065387457644,0.0,-0.19,0.003,0.2
1724367864.403,0.0,0.0,0.027,0.029,-0.005,-0.010768681484805,0.0,-0.124,0.002,-0.1
1724367864.433,0.0,0.0,0.027,0.028,-0.007,-0.0104196156344061,0.0,0.079,-0.001,-0.2
1724367864.463,0.0,0.0,0.027,0.027,0.0,-0.0108035880698449,0.0,0.771,-0.013,-0.1
1724367864.494,-0.001,0.0,0.026,0.027,0.0,-0.0101752695391269,0.0,0.762,-0.013,-0.1
1724367864.524,-0.001,0.0,0.026,0.027,-0.002,-0.0094596845458092,0.0,-0.623,0.01,-0.3
1724367864.555,-0.001,0.0,0.025,0.025,0.001,-0.0095644043009289,0.0,-0.538,0.009,-0.3
1724367864.585,-0.002,0.002,0.025,0.022,-0.001,-0.0086568330898918,0.0,-2.166,0.037,0.0
1724367864.616,-0.007,0.002,0.023,0.022,-0.019,-0.0057246799465414,0.0,-0.767,0.013,-0.5
1724367864.652,-0.009,0.001,0.022,0.023,-0.029,-0.0037873644768276,0.0,2.305,-0.04,-0.1
1724367864.683,-0.017,0.0,0.023,0.027,-0.065,0.0013788101090755,0.0,1.219,-0.021,-2.6
1724367864.701,-0.023,-0.002,0.022,0.027,-0.081,0.0041887902047863,0.0,-4.063,0.07,-0.6
1724367864.732,-0.026,-0.004,0.022,0.025,-0.085,0.0046600291028248,0.0,1.607,-0.028,0.0
1724367864.78,-0.024,-0.006,0.023,0.027,-0.067,0.0012391837689159,0.0,6.947,-0.121,-1.1
1724367864.792,-0.032,-0.008,0.023,0.027,-0.096,0.0054454272662223,0.0,6.815,-0.118,-0.4
1724367864.823,-0.042,-0.01,0.024,0.027,-0.135,0.0106639617296853,0.0,6.812,-0.118,-1.4
1724367864.853,-0.041,-0.012,0.024,0.023,-0.111,0.0065973445725385,0.0,-5.713,0.099,0.0
1724367864.884,-0.04,-0.012,0.025,0.026,-0.087,0.0016057029118347,0.0,-0.89,0.015,-0.6
1724367864.914,-0.049,-0.014,0.025,0.026,-0.122,0.0078888882190143,0.0,2.892,-0.05,0.4
1724367864.945,-0.049,-0.014,0.025,0.024,-0.104,0.0027227136331111,0.0,0.794,-0.013,0.0
1724367864.975,-0.053,-0.015,0.024,0.022,-0.11,0.0016580627893946,0.0,3.762,-0.065,-2.1
1724367865.006,-0.057,-0.015,0.025,0.022,-0.11,-0.0025307274153917,0.0,3.582,-0.062,0.6
1724367865.036,-0.057,-0.015,0.023,0.019,-0.09,-0.0050789081233034,0.0,1.356,-0.023,0.5
1724367865.06,-0.064,-0.018,0.021,0.02,-0.117,-0.0018500490071139,0.0,-1.753,0.03,-1.6
1724367865.091,-0.07,-0.02,0.02,0.019,-0.13,-0.0032812189937493,0.0,22.173,-0.386,-0.4
1724367865.121,-0.082,-0.022,0.018,0.019,-0.172,-0.0079237948040542,0.0,25.451,-0.444,0.1
1724367865.158,-0.083,-0.022,0.012,0.003,-0.145,-0.0231256125889248,0.0,43.21,-0.754,-1.1
1724367865.182,-0.082,-0.021,0.008,0.0,-0.105,-0.0419577152179436,0.0,37.579,-0.655,-1.0
1724367865.213,-0.077,-0.018,0.007,0.0,-0.047,-0.0674744288821007,0.0,26.316,-0.459,1.0
1724367865.243,-0.082,-0.016,0.003,0.0,-0.046,-0.0768119403802704,0.0,7.534,-0.131,-0.4
1724367865.281,-0.083,-0.012,0.001,0.0,-0.022,-0.0817163155783745,0.0,9.65,-0.168,0.1
1724367865.299,-0.081,-0.007,0.0,0.0,0.013,-0.0855734932252819,0.0,-12.829,0.223,0.8
1724367865.336,-0.078,-0.001,-0.001,0.0,0.051,-0.0796568270610212,0.0,-20.033,0.349,0.5
1724367865.36,-0.072,0.005,-0.001,0.0,0.1,-0.0713141532364883,0.0,-35.865,0.625,1.8
1724367865.39,-0.064,0.009,-0.001,0.0,0.147,-0.055065137900421,0.0,-47.671,0.832,2.7
1724367865.421,-0.057,0.014,-0.002,0.0,0.174,-0.035395277230445,0.0,-26.596,0.464,1.2
1724367865.451,-0.047,0.019,-0.002,0.0,0.209,-0.0246964089157197,0.0,-31.576,0.551,2.1
1724367865.482,-0.039,0.023,0.003,0.012,0.225,-0.0073129295658562,0.0,-39.715,0.693,2.3
1724367865.512,-0.032,0.027,0.012,0.024,0.225,0.0146607657167523,0.0,-40.288,0.703,1.0
1724367865.549,-0.027,0.029,0.015,0.024,0.21,0.0360410490536829,0.0,-28.461,0.496,0.6
1724367865.573,-0.019,0.028,0.025,0.034,0.203,0.0503702022125563,0.0,-26.694,0.465,1.2
1724367865.604,-0.015,0.028,0.037,0.045,0.177,0.0661828852356249,0.0,-22.357,0.39,0.4
1724367865.634,-0.014,0.026,0.042,0.045,0.135,0.0788190690200639,0.0,0.881,-0.015,0.0
1724367865.671,-0.011,0.024,0.055,0.063,0.104,0.0768119403802704,0.0,22.745,-0.396,-0.2
1724367865.695,-0.011,0.021,0.067,0.075,0.065,0.0679282144876193,0.0,14.905,-0.26,-0.3
1724367865.726,-0.013,0.018,0.07,0.066,0.029,0.0649786080517488,0.0,3.133,-0.054,-0.4
1724367865.75,-0.015,0.013,0.074,0.066,-0.003,0.0648215284190694,0.0,9.468,-0.165,-0.8
1724367865.78,-0.018,0.009,0.08,0.084,-0.033,0.0595506340780465,0.0,25.819,-0.45,-1.0
1724367865.811,-0.021,0.005,0.081,0.077,-0.062,0.0456403599396517,0.0,38.318,-0.668,-0.7
1724367865.853,-0.025,0.002,0.083,0.077,-0.081,0.0251152879361984,0.0,42.89,-0.748,-0.6
1724367865.872,-0.031,-0.001,0.081,0.076,-0.106,0.0087440995524915,0.0,20.324,-0.354,-1.5
1724367865.902,-0.035,-0.003,0.078,0.074,-0.112,0.0001221730476396,0.0,17.776,-0.31,-0.7
1724367865.933,-0.038,-0.006,0.076,0.072,-0.112,-0.0108559479474047,0.0,29.507,-0.514,-0.7
1724367865.963,-0.043,-0.009,0.076,0.072,-0.12,-0.0228463599086057,0.0,13.709,-0.239,-1.3
1724367865.994,-0.047,-0.011,0.077,0.077,-0.112,-0.0291993583858651,0.0,1.296,-0.022,-0.4
1724367866.024,-0.05,-0.012,0.078,0.078,-0.107,-0.029827676916583,0.0,-0.609,0.01,-0.4
1724367866.073,-0.054,-0.013,0.08,0.078,-0.1,-0.0294087978961044,0.0,2.453,-0.042,-0.6
1724367866.085,-0.056,-0.014,0.081,0.077,-0.089,-0.0317475390937768,0.0,15.082,-0.263,-0.5
1724367866.109,-0.058,-0.015,0.083,0.082,-0.078,-0.0408057979116274,0.0,18.194,-0.317,-0.2
1724367866.14,-0.061,-0.015,0.088,0.09,-0.065,-0.0488343124708013,0.0,-0.319,0.005,-0.3
1724367866.176,-0.062,-0.015,0.092,0.09,-0.047,-0.0485725130830021,0.0,-8.723,0.152,0.0
1724367866.201,-0.063,-0.015,0.096,0.091,-0.036,-0.0428827397215006,0.0,-9.946,0.173,-0.6
1724367866.231,-0.064,-0.016,0.102,0.102,-0.023,-0.0380481776934763,0.0,-9.897,0.172,-0.1
1724367866.262,-0.064,-0.016,0.109,0.102,-0.006,-0.0343480796792484,0.0,-8.127,0.141,0.2
1724367866.289,-0.064,-0.018,0.117,0.112,0.005,-0.0300545697193423,0.0,-9.846,0.171,0.4
1724367866.326,-0.062,-0.017,0.126,0.124,0.023,-0.0254294472015573,0.0,-9.131,0.159,0.2
1724367866.35,-0.061,-0.016,0.135,0.138,0.031,-0.0204901654184134,0.0,-8.815,0.153,0.1
1724367866.38,-0.061,-0.016,0.143,0.138,0.028,-0.0145211393765928,0.0,-10.25,0.178,-0.7
1724367866.411,-0.058,-0.016,0.152,0.147,0.043,-0.0099309234438477,0.0,-10.455,0.182,0.2
1724367866.447,-0.056,-0.015,0.161,0.16,0.049,-0.0055676003138619,0.0,-8.542,0.149,0.4
1724367866.472,-0.054,-0.015,0.17,0.16,0.053,-0.0017453292519943,0.0,-7.934,0.138,0.4
1724367866.502,-0.052,-0.015,0.179,0.169,0.057,0.002129301687433,0.0,-10.051,0.175,0.1
1724367866.533,-0.05,-0.014,0.191,0.192,0.056,0.0073129295658562,0.0,-5.528,0.096,0.1
1724367866.563,-0.048,-0.015,0.202,0.204,0.057,0.0100356431989673,0.0,-2.928,0.051,0.4
1724367866.594,-0.046,-0.014,0.211,0.204,0.052,0.011693705988362,0.0,-2.471,0.043,0.1
1724367866.624,-0.045,-0.014,0.219,0.21,0.047,0.0127758101245984,0.0,-1.292,0.022,0.1
1724367866.655,-0.048,-0.015,0.228,0.225,0.026,0.0167900674041854,0.0,-7.369,0.128,-0.9
1724367866.679,-0.047,-0.007,0.237,0.225,0.022,0.0195825942073763,0.0,-3.669,0.064,0.1
1724367866.709,-0.046,-0.007,0.246,0.239,0.017,0.0211184839491313,0.0,-0.448,0.007,0.2
1724367866.74,-0.046,-0.006,0.256,0.254,0.011,0.0211533905341712,0.0,1.459,-0.025,0.1
1724367866.77,-0.049,-0.001,0.266,0.267,-0.007,0.0212057504117311,0.0,3.678,-0.064,-0.9
